Freq.	V(a)
Step Information: Cl=1µ  (Step: 1/2)
1.51356124843621e+02	(6.06867986245376e+01dB,1.76840205241350e+02°)
1.54881661891248e+02	(6.06861877537044e+01dB,1.76766740574831e+02°)
1.58489319246111e+02	(6.06855481858858e+01dB,1.76691575733828e+02°)
1.62181009735893e+02	(6.06848785769685e+01dB,1.76614671872521e+02°)
1.65958690743756e+02	(6.06841775207416e+01dB,1.76535989294513e+02°)
1.69824365246174e+02	(6.06834435460354e+01dB,1.76455487436827e+02°)
1.73780082874937e+02	(6.06826751131022e+01dB,1.76373124853982e+02°)
1.77827941003892e+02	(6.06818706108728e+01dB,1.76288859201709e+02°)
1.81970085860998e+02	(6.06810283530672e+01dB,1.76202647220877e+02°)
1.86208713666287e+02	(6.06801465760441e+01dB,1.76114444720827e+02°)
1.90546071796324e+02	(6.06792234341213e+01dB,1.76024206563358e+02°)
1.94984459975804e+02	(6.06782569956164e+01dB,1.75931886646479e+02°)
1.99526231496888e+02	(6.06772452409789e+01dB,1.75837437887446e+02°)
2.04173794466953e+02	(6.06761860565002e+01dB,1.75740812207188e+02°)
2.08929613085404e+02	(6.06750772304777e+01dB,1.75641960514004e+02°)
2.13796208950223e+02	(6.06739164509476e+01dB,1.75540832686731e+02°)
2.18776162394955e+02	(6.06727012974768e+01dB,1.75437377560034e+02°)
2.23872113856834e+02	(6.06714292401369e+01dB,1.75331542907320e+02°)
2.29086765276777e+02	(6.06700976317783e+01dB,1.75223275426155e+02°)
2.34422881531992e+02	(6.06687037038390e+01dB,1.75112520722624e+02°)
2.39883291901949e+02	(6.06672445615654e+01dB,1.74999223296112e+02°)
2.45470891568503e+02	(6.06657171770079e+01dB,1.74883326525221e+02°)
2.51188643150958e+02	(6.06641183846558e+01dB,1.74764772652996e+02°)
2.57039578276886e+02	(6.06624448738358e+01dB,1.74643502773813e+02°)
2.63026799189538e+02	(6.06606931836073e+01dB,1.74519456819718e+02°)
2.69153480392691e+02	(6.06588596960276e+01dB,1.74392573547908e+02°)
2.75422870333816e+02	(6.06569406276564e+01dB,1.74262790529587e+02°)
2.81838293126445e+02	(6.06549320246528e+01dB,1.74130044137901e+02°)
2.88403150312660e+02	(6.06528297544714e+01dB,1.73994269538062e+02°)
2.95120922666638e+02	(6.06506294968980e+01dB,1.73855400678651e+02°)
3.01995172040201e+02	(6.06483267385244e+01dB,1.73713370282194e+02°)
3.09029543251358e+02	(6.06459167623060e+01dB,1.73568109839049e+02°)
3.16227766016837e+02	(6.06433946396729e+01dB,1.73419549601207e+02°)
3.23593656929628e+02	(6.06407552216956e+01dB,1.73267618577750e+02°)
3.31131121482590e+02	(6.06379931296729e+01dB,1.73112244531921e+02°)
3.38844156139202e+02	(6.06351027453830e+01dB,1.72953353979848e+02°)
3.46736850452531e+02	(6.06320782019859e+01dB,1.72790872190474e+02°)
3.54813389233575e+02	(6.06289133714722e+01dB,1.72624723189149e+02°)
3.63078054770101e+02	(6.06256018568489e+01dB,1.72454829760456e+02°)
3.71535229097172e+02	(6.06221369788720e+01dB,1.72281113456144e+02°)
3.80189396320560e+02	(6.06185117665132e+01dB,1.72103494603134e+02°)
3.89045144994280e+02	(6.06147189430872e+01dB,1.71921892316500e+02°)
3.98107170553496e+02	(6.06107509158547e+01dB,1.71736224512943e+02°)
4.07380277804112e+02	(6.06065997628949e+01dB,1.71546407928706e+02°)
4.16869383470335e+02	(6.06022572192393e+01dB,1.71352358141035e+02°)
4.26579518801592e+02	(6.05977146668367e+01dB,1.71153989590265e+02°)
4.36515832240165e+02	(6.05929631166081e+01dB,1.70951215610710e+02°)
4.46683592150962e+02	(6.05879931971842e+01dB,1.70743948460776e+02°)
4.57088189614874e+02	(6.05827951405654e+01dB,1.70532099359076e+02°)
4.67735141287197e+02	(6.05773587659519e+01dB,1.70315578526184e+02°)
4.78630092322637e+02	(6.05716734659493e+01dB,1.70094295229207e+02°)
4.89778819368445e+02	(6.05657281908447e+01dB,1.69868157832607e+02°)
5.01187233627271e+02	(6.05595114328234e+01dB,1.69637073854263e+02°)
5.12861383991364e+02	(6.05530112105058e+01dB,1.69400950026751e+02°)
5.24807460249771e+02	(6.05462150522345e+01dB,1.69159692365471e+02°)
5.37031796370251e+02	(6.05391099792457e+01dB,1.68913206243105e+02°)
5.49540873857623e+02	(6.05316824899738e+01dB,1.68661396469666e+02°)
5.62341325190348e+02	(6.05239185423431e+01dB,1.68404167381204e+02°)
5.75439937337155e+02	(6.05158035377502e+01dB,1.68141422934372e+02°)
5.88843655355587e+02	(6.05073223031211e+01dB,1.67873066810451e+02°)
6.02559586074356e+02	(6.04984590730437e+01dB,1.67599002527572e+02°)
6.16595001861481e+02	(6.04891974754398e+01dB,1.67319133558072e+02°)
6.30957344480192e+02	(6.04795205110915e+01dB,1.67033363460811e+02°)
6.45654229034654e+02	(6.04694105387777e+01dB,1.66741596017517e+02°)
6.60693448007594e+02	(6.04588492587847e+01dB,1.66443735380526e+02°)
6.76082975391980e+02	(6.04478176947675e+01dB,1.66139686232641e+02°)
6.91830970918935e+02	(6.04362961785287e+01dB,1.65829353954797e+02°)
7.07945784384136e+02	(6.04242643357288e+01dB,1.65512644803779e+02°)
7.24435960074988e+02	(6.04117010686765e+01dB,1.65189466104885e+02°)
7.41310241300916e+02	(6.03985845426864e+01dB,1.64859726452771e+02°)
7.58577575029182e+02	(6.03848921739423e+01dB,1.64523335922903e+02°)
7.76247116628690e+02	(6.03706006145642e+01dB,1.64180206299230e+02°)
7.94328234724279e+02	(6.03556857424472e+01dB,1.63830251309457e+02°)
8.12830516164097e+02	(6.03401226501432e+01dB,1.63473386875022e+02°)
8.31763771102669e+02	(6.03238856373484e+01dB,1.63109531370362e+02°)
8.51138038202374e+02	(6.03069482001550e+01dB,1.62738605900614e+02°)
8.70963589956078e+02	(6.02892830292092e+01dB,1.62360534581943e+02°)
8.91250938133743e+02	(6.02708620023781e+01dB,1.61975244843658e+02°)
9.12010839355907e+02	(6.02516561845382e+01dB,1.61582667735328e+02°)
9.33254300796988e+02	(6.02316358276870e+01dB,1.61182738247913e+02°)
9.54992586021433e+02	(6.02107703726653e+01dB,1.60775395647247e+02°)
9.77237220955808e+02	(6.01890284552463e+01dB,1.60360583815552e+02°)
9.99999999999997e+02	(6.01663779135343e+01dB,1.59938251605148e+02°)
1.02329299228075e+03	(6.01427858004732e+01dB,1.59508353198084e+02°)
1.04712854805090e+03	(6.01182183969225e+01dB,1.59070848478177e+02°)
1.07151930523760e+03	(6.00926412291147e+01dB,1.58625703408940e+02°)
1.09647819614318e+03	(6.00660190914709e+01dB,1.58172890414654e+02°)
1.12201845430196e+03	(6.00383160714122e+01dB,1.57712388769059e+02°)
1.14815362149688e+03	(6.00094955776533e+01dB,1.57244184988309e+02°)
1.17489755493953e+03	(5.99795203745322e+01dB,1.56768273222267e+02°)
1.20226443461741e+03	(5.99483526213768e+01dB,1.56284655644039e+02°)
1.23026877081238e+03	(5.99159539119163e+01dB,1.55793342845375e+02°)
1.25892541179416e+03	(5.98822853229920e+01dB,1.55294354219166e+02°)
1.28824955169313e+03	(5.98473074675710e+01dB,1.54787718335631e+02°)
1.31825673855640e+03	(5.98109805499715e+01dB,1.54273473314223e+02°)
1.34896288259165e+03	(5.97732644272672e+01dB,1.53751667181263e+02°)
1.38038426460288e+03	(5.97341186777305e+01dB,1.53222358208420e+02°)
1.41253754462275e+03	(5.96935026705100e+01dB,1.52685615241015e+02°)
1.44543977074592e+03	(5.96513756446706e+01dB,1.52141517996249e+02°)
1.47910838816820e+03	(5.96076967871248e+01dB,1.51590157350258e+02°)
1.51356124843620e+03	(5.95624253227727e+01dB,1.51031635581838e+02°)
1.54881661891248e+03	(5.95155206007079e+01dB,1.50466066604621e+02°)
1.58489319246111e+03	(5.94669421932165e+01dB,1.49893576146831e+02°)
1.62181009735892e+03	(5.94166499914679e+01dB,1.49314301911136e+02°)
1.65958690743755e+03	(5.93646043095261e+01dB,1.48728393684342e+02°)
1.69824365246174e+03	(5.93107659908645e+01dB,1.48136013406133e+02°)
1.73780082874937e+03	(5.92550965147651e+01dB,1.47537335199922e+02°)
1.77827941003892e+03	(5.91975581093789e+01dB,1.46932545345203e+02°)
1.81970085860998e+03	(5.91381138640208e+01dB,1.46321842205955e+02°)
1.86208713666286e+03	(5.90767278426101e+01dB,1.45705436107080e+02°)
1.90546071796324e+03	(5.90133651984164e+01dB,1.45083549155027e+02°)
1.94984459975804e+03	(5.89479922895858e+01dB,1.44456415000535e+02°)
1.99526231496887e+03	(5.88805767923882e+01dB,1.43824278548964e+02°)
2.04173794466952e+03	(5.88110878116314e+01dB,1.43187395617620e+02°)
2.08929613085403e+03	(5.87394959939751e+01dB,1.42546032521429e+02°)
2.13796208950222e+03	(5.86657736328758e+01dB,1.41900465616969e+02°)
2.18776162394954e+03	(5.85898947705455e+01dB,1.41250980788945e+02°)
2.23872113856833e+03	(5.85118352990255e+01dB,1.40597872871435e+02°)
2.29086765276776e+03	(5.84315730518567e+01dB,1.39941445028978e+02°)
2.34422881531991e+03	(5.83490878902634e+01dB,1.39282008086590e+02°)
2.39883291901948e+03	(5.82643617853269e+01dB,1.38619879804572e+02°)
2.45470891568502e+03	(5.81773788884499e+01dB,1.37955384123735e+02°)
2.51188643150957e+03	(5.80881255983756e+01dB,1.37288850357057e+02°)
2.57039578276885e+03	(5.79965906152263e+01dB,1.36620612360924e+02°)
2.63026799189537e+03	(5.79027649878219e+01dB,1.35951007669226e+02°)
2.69153480392690e+03	(5.78066421516855e+01dB,1.35280376602310e+02°)
2.75422870333815e+03	(5.77082179563086e+01dB,1.34609061360025e+02°)
2.81838293126444e+03	(5.76074906814171e+01dB,1.33937405104900e+02°)
2.88403150312659e+03	(5.75044610454560e+01dB,1.33265751029503e+02°)
2.95120922666637e+03	(5.73991322014984e+01dB,1.32594441430359e+02°)
3.01995172040200e+03	(5.72915097243157e+01dB,1.31923816781436e+02°)
3.09029543251358e+03	(5.71816015855127e+01dB,1.31254214824618e+02°)
3.16227766016836e+03	(5.70694181212947e+01dB,1.30585969667157e+02°)
3.23593656929627e+03	(5.69549719878838e+01dB,1.29919410910915e+02°)
3.31131121482590e+03	(5.68382781088427e+01dB,1.29254862804652e+02°)
3.38844156139201e+03	(5.67193536143768e+01dB,1.28592643425566e+02°)
3.46736850452530e+03	(5.65982177709592e+01dB,1.27933063902972e+02°)
3.54813389233574e+03	(5.64748919038502e+01dB,1.27276427680921e+02°)
3.63078054770100e+03	(5.63493993120531e+01dB,1.26623029827740e+02°)
3.71535229097171e+03	(5.62217651782445e+01dB,1.25973156388497e+02°)
3.80189396320559e+03	(5.60920164720174e+01dB,1.25327083792431e+02°)
3.89045144994279e+03	(5.59601818466648e+01dB,1.24685078319866e+02°)
3.98107170553495e+03	(5.58262915354528e+01dB,1.24047395609659e+02°)
4.07380277804111e+03	(5.56903772417977e+01dB,1.23414280233518e+02°)
4.16869383470333e+03	(5.55524720281012e+01dB,1.22785965322082e+02°)
4.26579518801591e+03	(5.54126102005941e+01dB,1.22162672256643e+02°)
4.36515832240164e+03	(5.52708271977685e+01dB,1.21544610398389e+02°)
4.46683592150961e+03	(5.51271594727452e+01dB,1.20931976896519e+02°)
4.57088189614873e+03	(5.49816443803476e+01dB,1.20324956532996e+02°)
4.67735141287196e+03	(5.48343200623306e+01dB,1.19723721631692e+02°)
4.78630092322636e+03	(5.46852253370107e+01dB,1.19128432006811e+02°)
4.89778819368444e+03	(5.45343995876258e+01dB,1.18539234974055e+02°)
5.01187233627270e+03	(5.43818826566159e+01dB,1.17956265394413e+02°)
5.12861383991362e+03	(5.42277147402790e+01dB,1.17379645772699e+02°)
5.24807460249770e+03	(5.40719362892282e+01dB,1.16809486387128e+02°)
5.37031796370250e+03	(5.39145879115660e+01dB,1.16245885461183e+02°)
5.49540873857622e+03	(5.37557102796678e+01dB,1.15688929372181e+02°)
5.62341325190346e+03	(5.35953440427754e+01dB,1.15138692885290e+02°)
5.75439937337154e+03	(5.34335297427224e+01dB,1.14595239421739e+02°)
5.88843655355586e+03	(5.32703077367694e+01dB,1.14058621342204e+02°)
6.02559586074354e+03	(5.31057181218039e+01dB,1.13528880266439e+02°)
6.16595001861479e+03	(5.29398006665915e+01dB,1.13006047398739e+02°)
6.30957344480190e+03	(5.27725947476820e+01dB,1.12490143874516e+02°)
6.45654229034652e+03	(5.26041392901573e+01dB,1.11981181120191e+02°)
6.60693448007592e+03	(5.24344727136420e+01dB,1.11479161221777e+02°)
6.76082975391978e+03	(5.22636328828030e+01dB,1.10984077302421e+02°)
6.91830970918932e+03	(5.20916570624549e+01dB,1.10495913905542e+02°)
7.07945784384134e+03	(5.19185818786245e+01dB,1.10014647375510e+02°)
7.24435960074986e+03	(5.17444432810201e+01dB,1.09540246251236e+02°)
7.41310241300913e+03	(5.15692765139843e+01dB,1.09072671642052e+02°)
7.58577575029179e+03	(5.13931160867345e+01dB,1.08611877619769e+02°)
7.76247116628687e+03	(5.12159957520602e+01dB,1.08157811588495e+02°)
7.94328234724277e+03	(5.10379484853278e+01dB,1.07710414662000e+02°)
8.12830516164094e+03	(5.08590064686651e+01dB,1.07269622027463e+02°)
8.31763771102666e+03	(5.06792010779004e+01dB,1.06835363303229e+02°)
8.51138038202371e+03	(5.04985628735239e+01dB,1.06407562883950e+02°)
8.70963589956075e+03	(5.03171215923306e+01dB,1.05986140284070e+02°)
8.91250938133740e+03	(5.01349061440740e+01dB,1.05571010461937e+02°)
9.12010839355904e+03	(4.99519446095630e+01dB,1.05162084136634e+02°)
9.33254300796985e+03	(4.97682642404368e+01dB,1.04759268095318e+02°)
9.54992586021430e+03	(4.95838914624456e+01dB,1.04362465483411e+02°)
9.77237220955804e+03	(4.93988518795474e+01dB,1.03971576086531e+02°)
9.99999999999993e+03	(4.92131702797164e+01dB,1.03586496599964e+02°)
1.02329299228075e+04	(4.90268706427458e+01dB,1.03207120884090e+02°)
1.04712854805089e+04	(4.88399761497222e+01dB,1.02833340206387e+02°)
1.07151930523760e+04	(4.86525091920106e+01dB,1.02465043476818e+02°)
1.09647819614318e+04	(4.84644913837701e+01dB,1.02102117462563e+02°)
1.12201845430196e+04	(4.82759435735083e+01dB,1.01744446997051e+02°)
1.14815362149688e+04	(4.80868858569297e+01dB,1.01391915175329e+02°)
1.17489755493952e+04	(4.78973375911081e+01dB,1.01044403535673e+02°)
1.20226443461740e+04	(4.77073174081590e+01dB,1.00701792233220e+02°)
1.23026877081237e+04	(4.75168432299789e+01dB,1.00363960200486e+02°)
1.25892541179416e+04	(4.73259322841432e+01dB,1.00030785294692e+02°)
1.28824955169313e+04	(4.71346011174735e+01dB,9.97021444426140e+01°)
1.31825673855640e+04	(4.69428656124577e+01dB,9.93779137670653e+01°)
1.34896288259164e+04	(4.67507410032286e+01dB,9.90579687054608e+01°)
1.38038426460288e+04	(4.65582418896948e+01dB,9.87421841245470e+01°)
1.41253754462274e+04	(4.63653822547369e+01dB,9.84304344170437e+01°)
1.44543977074592e+04	(4.61721754781942e+01dB,9.81225935987847e+01°)
1.47910838816820e+04	(4.59786343524456e+01dB,9.78185353925287e+01°)
1.51356124843620e+04	(4.57847710980655e+01dB,9.75181333032554e+01°)
1.54881661891247e+04	(4.55905973778896e+01dB,9.72212606897632e+01°)
1.58489319246110e+04	(4.53961243115959e+01dB,9.69277908269030e+01°)
1.62181009735892e+04	(4.52013624902829e+01dB,9.66375969602498e+01°)
1.65958690743755e+04	(4.50063219897881e+01dB,9.63505523568506e+01°)
1.69824365246173e+04	(4.48110123844470e+01dB,9.60665303477247e+01°)
1.73780082874936e+04	(4.46154427600732e+01dB,9.57854043656780e+01°)
1.77827941003891e+04	(4.44196217261802e+01dB,9.55070479785502e+01°)
1.81970085860997e+04	(4.42235574286609e+01dB,9.52313349151194e+01°)
1.86208713666285e+04	(4.40272575609327e+01dB,9.49581390889410e+01°)
1.90546071796323e+04	(4.38307293753039e+01dB,9.46873346159600e+01°)
1.94984459975803e+04	(4.36339796942930e+01dB,9.44187958269387e+01°)
1.99526231496887e+04	(4.34370149198962e+01dB,9.41523972796940e+01°)
2.04173794466951e+04	(4.32398410434133e+01dB,9.38880137650931e+01°)
2.08929613085402e+04	(4.30424636554734e+01dB,9.36255203080511e+01°)
2.13796208950222e+04	(4.28448879535578e+01dB,9.33647921699887e+01°)
2.18776162394954e+04	(4.26471187510943e+01dB,9.31057048435435e+01°)
2.23872113856832e+04	(4.24491604836831e+01dB,9.28481340499016e+01°)
2.29086765276776e+04	(4.22510172180416e+01dB,9.25919557263988e+01°)
2.34422881531990e+04	(4.20526926571947e+01dB,9.23370460190828e+01°)
2.39883291901947e+04	(4.18541901462538e+01dB,9.20832812706515e+01°)
2.45470891568501e+04	(4.16555126786911e+01dB,9.18305380043546e+01°)
2.51188643150956e+04	(4.14566629010295e+01dB,9.15786929085459e+01°)
2.57039578276884e+04	(4.12576431167489e+01dB,9.13276228202489e+01°)
2.63026799189536e+04	(4.10584552900123e+01dB,9.10772047066659e+01°)
2.69153480392689e+04	(4.08591010496367e+01dB,9.08273156439857e+01°)
2.75422870333814e+04	(4.06595816913274e+01dB,9.05778327977580e+01°)
2.81838293126443e+04	(4.04598981794121e+01dB,9.03286334023878e+01°)
2.88403150312658e+04	(4.02600511494482e+01dB,9.00795947371944e+01°)
2.95120922666636e+04	(4.00600409084326e+01dB,8.98305941058151e+01°)
3.01995172040199e+04	(3.98598674351377e+01dB,8.95815088139696e+01°)
3.09029543251357e+04	(3.96595303815145e+01dB,8.93322161440002e+01°)
3.16227766016835e+04	(3.94590290701687e+01dB,8.90825933361442e+01°)
3.23593656929626e+04	(3.92583624946724e+01dB,8.88325175634114e+01°)
3.31131121482588e+04	(3.90575293170530e+01dB,8.85818659113328e+01°)
3.38844156139200e+04	(3.88565278663078e+01dB,8.83305153552500e+01°)
3.46736850452529e+04	(3.86553561349592e+01dB,8.80783427410655e+01°)
3.54813389233573e+04	(3.84540117763222e+01dB,8.78252247645130e+01°)
3.63078054770098e+04	(3.82524920999751e+01dB,8.75710379539003e+01°)
3.71535229097169e+04	(3.80507940677004e+01dB,8.73156586521918e+01°)
3.80189396320558e+04	(3.78489142889614e+01dB,8.70589630004198e+01°)
3.89045144994277e+04	(3.76468490147435e+01dB,8.68008269247844e+01°)
3.98107170553494e+04	(3.74445941317893e+01dB,8.65411261238296e+01°)
4.07380277804109e+04	(3.72421451561763e+01dB,8.62797360578822e+01°)
4.16869383470332e+04	(3.70394972258536e+01dB,8.60165319416741e+01°)
4.26579518801589e+04	(3.68366450931049e+01dB,8.57513887385489e+01°)
4.36515832240162e+04	(3.66335831166802e+01dB,8.54841811569922e+01°)
4.46683592150959e+04	(3.64303052524233e+01dB,8.52147836518654e+01°)
4.57088189614871e+04	(3.62268050448160e+01dB,8.49430704261240e+01°)
4.67735141287194e+04	(3.60230756165706e+01dB,8.46689154385872e+01°)
4.78630092322634e+04	(3.58191096590284e+01dB,8.43921924129093e+01°)
4.89778819368442e+04	(3.56148994201737e+01dB,8.41127748539928e+01°)
5.01187233627268e+04	(3.54104366946560e+01dB,8.38305360639089e+01°)
5.12861383991360e+04	(3.52057128115683e+01dB,8.35453491656027e+01°)
5.24807460249768e+04	(3.50007186219598e+01dB,8.32570871310136e+01°)
5.37031796370248e+04	(3.47954444868553e+01dB,8.29656228124542e+01°)
5.49540873857620e+04	(3.45898802630582e+01dB,8.26708289827990e+01°)
5.62341325190344e+04	(3.43840152907991e+01dB,8.23725783770931e+01°)
5.75439937337152e+04	(3.41778383793276e+01dB,8.20707437434121e+01°)
5.88843655355584e+04	(3.39713377927280e+01dB,8.17651978990261e+01°)
6.02559586074352e+04	(3.37645012353348e+01dB,8.14558137934562e+01°)
6.16595001861477e+04	(3.35573158369900e+01dB,8.11424645784129e+01°)
6.30957344480187e+04	(3.33497681377438e+01dB,8.08250236858046e+01°)
6.45654229034650e+04	(3.31418440728186e+01dB,8.05033649126904e+01°)
6.60693448007590e+04	(3.29335289573064e+01dB,8.01773625146607e+01°)
6.76082975391975e+04	(3.27248074698346e+01dB,7.98468913097359e+01°)
6.91830970918930e+04	(3.25156636380354e+01dB,7.95118267874889e+01°)
7.07945784384131e+04	(3.23060808226227e+01dB,7.91720452304072e+01°)
7.24435960074983e+04	(3.20960417012020e+01dB,7.88274238458036e+01°)
7.41310241300911e+04	(3.18855282540910e+01dB,7.84778409039735e+01°)
7.58577575029177e+04	(3.16745217487297e+01dB,7.81231758903050e+01°)
7.76247116628685e+04	(3.14630027247204e+01dB,7.77633096676651e+01°)
7.94328234724274e+04	(3.12509509805761e+01dB,7.73981246471278e+01°)
8.12830516164092e+04	(3.10383455593844e+01dB,7.70275049737253e+01°)
8.31763771102663e+04	(3.08251647355286e+01dB,7.66513367231220e+01°)
8.51138038202369e+04	(3.06113860036053e+01dB,7.62695081070260e+01°)
8.70963589956073e+04	(3.03969860658777e+01dB,7.58819096962218e+01°)
8.91250938133737e+04	(3.01819408233241e+01dB,7.54884346500907e+01°)
9.12010839355901e+04	(2.99662253660641e+01dB,7.50889789627993e+01°)
9.33254300796982e+04	(2.97498139656882e+01dB,7.46834417207749e+01°)
9.54992586021427e+04	(2.95326800698247e+01dB,7.42717253709136e+01°)
9.77237220955802e+04	(2.93147962973234e+01dB,7.38537360038265e+01°)
9.99999999999991e+04	(2.90961344360987e+01dB,7.34293836474052e+01°)
1.02329299228074e+05	(2.88766654432170e+01dB,7.29985825718712e+01°)
1.04712854805089e+05	(2.86563594458882e+01dB,7.25612516099506e+01°)
1.07151930523760e+05	(2.84351857469010e+01dB,7.21173144830848e+01°)
1.09647819614317e+05	(2.82131128311254e+01dB,7.16667001423743e+01°)
1.12201845430195e+05	(2.79901083764922e+01dB,7.12093431150653e+01°)
1.14815362149687e+05	(2.77661392658545e+01dB,7.07451838661027e+01°)
1.17489755493952e+05	(2.75411716041535e+01dB,7.02741691622515e+01°)
1.20226443461740e+05	(2.73151707386802e+01dB,6.97962524441491e+01°)
1.23026877081237e+05	(2.70881012816721e+01dB,6.93113942080578e+01°)
1.25892541179416e+05	(2.68599271392838e+01dB,6.88195623845859e+01°)
1.28824955169312e+05	(2.66306115418629e+01dB,6.83207327283256e+01°)
1.31825673855639e+05	(2.64001170812779e+01dB,6.78148891999491e+01°)
1.34896288259164e+05	(2.61684057499272e+01dB,6.73020243557251e+01°)
1.38038426460287e+05	(2.59354389869488e+01dB,6.67821397256990e+01°)
1.41253754462274e+05	(2.57011777270072e+01dB,6.62552461931990e+01°)
1.44543977074591e+05	(2.54655824553349e+01dB,6.57213643618841e+01°)
1.47910838816819e+05	(2.52286132671182e+01dB,6.51805249140785e+01°)
1.51356124843619e+05	(2.49902299314062e+01dB,6.46327689574727e+01°)
1.54881661891247e+05	(2.47503919607888e+01dB,6.40781483530184e+01°)
1.58489319246110e+05	(2.45090586853587e+01dB,6.35167260261339e+01°)
1.62181009735891e+05	(2.42661893322121e+01dB,6.29485762534553e+01°)
1.65958690743754e+05	(2.40217431089224e+01dB,6.23737849273504e+01°)
1.69824365246173e+05	(2.37756792918030e+01dB,6.17924497915602e+01°)
1.73780082874936e+05	(2.35279573192667e+01dB,6.12046806427112e+01°)
1.77827941003890e+05	(2.32785368886470e+01dB,6.06105994997878e+01°)
1.81970085860996e+05	(2.30273780565849e+01dB,6.00103407371713e+01°)
1.86208713666285e+05	(2.27744413437925e+01dB,5.94040511733984e+01°)
1.90546071796323e+05	(2.25196878425753e+01dB,5.87918901174865e+01°)
1.94984459975802e+05	(2.22630793263320e+01dB,5.81740293718196e+01°)
1.99526231496886e+05	(2.20045783621775e+01dB,5.75506531818533e+01°)
2.04173794466951e+05	(2.17441484240494e+01dB,5.69219581395336e+01°)
2.08929613085402e+05	(2.14817540079141e+01dB,5.62881530285631e+01°)
2.13796208950221e+05	(2.12173607460287e+01dB,5.56494586208337e+01°)
2.18776162394953e+05	(2.09509355220731e+01dB,5.50061074112353e+01°)
2.23872113856832e+05	(2.06824465836578e+01dB,5.43583433033002e+01°)
2.29086765276775e+05	(2.04118636545982e+01dB,5.37064212301555e+01°)
2.34422881531990e+05	(2.01391580433424e+01dB,5.30506067249232e+01°)
2.39883291901946e+05	(1.98643027480941e+01dB,5.23911754350241e+01°)
2.45470891568500e+05	(1.95872725587846e+01dB,5.17284125764068e+01°)
2.51188643150955e+05	(1.93080441527673e+01dB,5.10626123420053e+01°)
2.57039578276884e+05	(1.90265961859844e+01dB,5.03940772533177e+01°)
2.63026799189535e+05	(1.87429093764814e+01dB,4.97231174712043e+01°)
2.69153480392689e+05	(1.84569665822338e+01dB,4.90500500542473e+01°)
2.75422870333814e+05	(1.81687528704631e+01dB,4.83751981807596e+01°)
2.81838293126442e+05	(1.78782555778384e+01dB,4.76988903395529e+01°)
2.88403150312657e+05	(1.75854643642913e+01dB,4.70214594739070e+01°)
2.95120922666635e+05	(1.72903712547508e+01dB,4.63432421160998e+01°)
3.01995172040198e+05	(1.69929706731351e+01dB,4.56645774888174e+01°)
3.09029543251356e+05	(1.66932594656789e+01dB,4.49858065953286e+01°)
3.16227766016834e+05	(1.63912369140442e+01dB,4.43072713004436e+01°)
3.23593656929625e+05	(1.60869047388967e+01dB,4.36293134025088e+01°)
3.31131121482587e+05	(1.57802670923546e+01dB,4.29522737133402e+01°)
3.38844156139199e+05	(1.54713305410089e+01dB,4.22764911407542e+01°)
3.46736850452528e+05	(1.51601040382504e+01dB,4.16023017897723e+01°)
3.54813389233571e+05	(1.48465988878173e+01dB,4.09300380758903e+01°)
3.63078054770097e+05	(1.45308286968701e+01dB,4.02600278712191e+01°)
3.71535229097168e+05	(1.42128093209462e+01dB,3.95925936739947e+01°)
3.80189396320557e+05	(1.38925588002099e+01dB,3.89280518143240e+01°)
3.89045144994276e+05	(1.35700972874784e+01dB,3.82667117016232e+01°)
3.98107170553493e+05	(1.32454469694805e+01dB,3.76088751107225e+01°)
4.07380277804108e+05	(1.29186319812212e+01dB,3.69548355165915e+01°)
4.16869383470331e+05	(1.25896783145748e+01dB,3.63048774773185e+01°)
4.26579518801588e+05	(1.22586137216215e+01dB,3.56592760696387e+01°)
4.36515832240161e+05	(1.19254676136928e+01dB,3.50182963771674e+01°)
4.46683592150958e+05	(1.15902709569342e+01dB,3.43821930321628e+01°)
4.57088189614870e+05	(1.12530561647853e+01dB,3.37512098151945e+01°)
4.67735141287193e+05	(1.09138569885576e+01dB,3.31255793091590e+01°)
4.78630092322633e+05	(1.05727084066032e+01dB,3.25055226098506e+01°)
4.89778819368440e+05	(1.02296465132780e+01dB,3.18912490873861e+01°)
5.01187233627266e+05	(9.88470840725871e+00dB,3.12829562093340e+01°)
5.12861383991359e+05	(9.53793208151483e+00dB,3.06808294065931e+01°)
5.24807460249766e+05	(9.18935631398350e+00dB,3.00850419968388e+01°)
5.37031796370246e+05	(8.83902056065860e+00dB,2.94957551508433e+01°)
5.49540873857618e+05	(8.48696485094439e+00dB,2.89131179064335e+01°)
5.62341325190342e+05	(8.13322968588056e+00dB,2.83372672259725e+01°)
5.75439937337150e+05	(7.77785593994237e+00dB,2.77683280906416e+01°)
5.88843655355582e+05	(7.42088476635742e+00dB,2.72064136334611e+01°)
6.02559586074350e+05	(7.06235750659272e+00dB,2.66516253032145e+01°)
6.16595001861474e+05	(6.70231560384004e+00dB,2.61040530614175e+01°)
6.30957344480185e+05	(6.34080052103342e+00dB,2.55637756044512e+01°)
6.45654229034647e+05	(5.97785366345859e+00dB,2.50308606084785e+01°)
6.60693448007588e+05	(5.61351630608329e+00dB,2.45053649929280e+01°)
6.76082975391973e+05	(5.24782952511232e+00dB,2.39873352071502e+01°)
6.91830970918928e+05	(4.88083413470435e+00dB,2.34768075235664e+01°)
