time	V(vo)
4.437251966752889e-04	5.034944e+00
4.438251966752889e-04	5.034930e+00
4.439251966752889e-04	5.034789e+00
4.440251966752889e-04	5.034573e+00
4.441251966752889e-04	5.034357e+00
4.442251966752889e-04	5.034212e+00
4.443251966752889e-04	5.034183e+00
4.444251966752889e-04	5.034273e+00
4.445251966752889e-04	5.034447e+00
4.446251966752889e-04	5.034643e+00
4.447251966752889e-04	5.034795e+00
4.448251966752889e-04	5.034856e+00
4.449251966752889e-04	5.034809e+00
4.450251966752889e-04	5.034677e+00
4.451251966752889e-04	5.034506e+00
4.452251966752889e-04	5.034355e+00
4.453251966752889e-04	5.034273e+00
4.454251966752889e-04	5.034283e+00
4.455251966752889e-04	5.034377e+00
4.456251966752889e-04	5.034521e+00
4.457251966752889e-04	5.034663e+00
4.458251966752889e-04	5.034758e+00
4.459251966752889e-04	5.034777e+00
4.460251966752889e-04	5.034716e+00
4.461251966752889e-04	5.034601e+00
4.462251966752889e-04	5.034472e+00
4.463251966752889e-04	5.034371e+00
4.464251966752889e-04	5.034332e+00
4.465251966752889e-04	5.034363e+00
4.466251966752889e-04	5.034451e+00
4.467251966752889e-04	5.034564e+00
4.468251966752889e-04	5.034664e+00
4.469251966752889e-04	5.034718e+00
4.470251966752889e-04	5.034710e+00
4.471251966752889e-04	5.034647e+00
4.472251966752889e-04	5.034553e+00
4.473251966752889e-04	5.034458e+00
4.474251966752889e-04	5.034396e+00
4.475251966752890e-04	5.034385e+00
4.476251966752890e-04	5.034425e+00
4.477251966752890e-04	5.034502e+00
4.478251966752890e-04	5.034587e+00
4.479251966752890e-04	5.034653e+00
4.480251966752890e-04	5.034678e+00
4.481251966752890e-04	5.034657e+00
4.482251966752890e-04	5.034598e+00
4.483251966752890e-04	5.034524e+00
4.484251966752890e-04	5.034458e+00
4.485251966752890e-04	5.034423e+00
4.486251966752890e-04	5.034429e+00
4.487251966752890e-04	5.034471e+00
4.488251966752890e-04	5.034534e+00
4.489251966752890e-04	5.034595e+00
4.490251966752890e-04	5.034636e+00
4.491251966752890e-04	5.034643e+00
4.492251966752890e-04	5.034616e+00
4.493251966752890e-04	5.034566e+00
4.494251966752890e-04	5.034509e+00
4.495251966752890e-04	5.034466e+00
4.496251966752890e-04	5.034450e+00
4.497251966752890e-04	5.034463e+00
4.498251966752890e-04	5.034503e+00
4.499251966752890e-04	5.034552e+00
4.500251966752890e-04	5.034595e+00
4.501251966752890e-04	5.034618e+00
4.502251966752890e-04	5.034615e+00
4.503251966752890e-04	5.034586e+00
4.504251966752890e-04	5.034545e+00
4.505251966752890e-04	5.034504e+00
4.506251966752890e-04	5.034477e+00
4.507251966752890e-04	5.034472e+00
4.508251966752890e-04	5.034491e+00
4.509251966752890e-04	5.034524e+00
4.510251966752890e-04	5.034562e+00
4.511251966752890e-04	5.034590e+00
4.512251966752890e-04	5.034601e+00
4.513251966752890e-04	5.034591e+00
4.514251966752890e-04	5.034565e+00
4.515251966752890e-04	5.034533e+00
4.516251966752891e-04	5.034504e+00
4.517251966752891e-04	5.034489e+00
4.518251966752891e-04	5.034492e+00
4.519251966752891e-04	5.034510e+00
