time	V(vo)
4.968253741766065e-04	5.042549e+00
4.980539456051773e-04	5.042150e+00
4.992825170337480e-04	5.041770e+00
5.005110884623189e-04	5.041410e+00
5.017396598908896e-04	5.041069e+00
5.029682313194605e-04	5.040747e+00
5.030682313194604e-04	5.040721e+00
5.052825170337449e-04	5.040188e+00
5.074968027480296e-04	5.039693e+00
5.097110884623141e-04	5.039237e+00
5.119253741765987e-04	5.038818e+00
5.141396598908832e-04	5.038437e+00
5.163539456051678e-04	5.038095e+00
5.185682313194524e-04	5.037791e+00
5.207825170337369e-04	5.037510e+00
5.229968027480216e-04	5.037250e+00
5.252110884623061e-04	5.037009e+00
5.274253741765906e-04	5.036789e+00
5.296396598908752e-04	5.036589e+00
5.318539456051598e-04	5.036409e+00
5.340682313194443e-04	5.036249e+00
5.362825170337289e-04	5.036102e+00
5.384968027480135e-04	5.035965e+00
5.407110884622981e-04	5.035838e+00
5.429253741765826e-04	5.035722e+00
5.451396598908671e-04	5.035617e+00
5.473539456051518e-04	5.035523e+00
5.495682313194363e-04	5.035439e+00
5.517825170337209e-04	5.035361e+00
5.539968027480055e-04	5.035289e+00
5.562110884622900e-04	5.035223e+00
5.584253741765746e-04	5.035162e+00
5.606396598908591e-04	5.035107e+00
5.628539456051438e-04	5.035057e+00
5.650682313194283e-04	5.035013e+00
5.672968027479986e-04	5.034972e+00
5.695253741765688e-04	5.034934e+00
5.717539456051392e-04	5.034899e+00
5.739825170337094e-04	5.034866e+00
5.762110884622797e-04	5.034837e+00
5.784396598908499e-04	5.034811e+00
5.806682313194202e-04	5.034788e+00
5.829110884622762e-04	5.034766e+00
5.851539456051322e-04	5.034746e+00
5.873968027479882e-04	5.034728e+00
5.896396598908441e-04	5.034711e+00
5.918825170337001e-04	5.034695e+00
5.941253741765561e-04	5.034682e+00
5.963682313194121e-04	5.034669e+00
5.976539456051257e-04	5.034663e+00
5.989396598908393e-04	5.034656e+00
6.002253741765529e-04	5.034650e+00
6.015110884622666e-04	5.034645e+00
6.027968027479802e-04	5.034639e+00
6.040825170336938e-04	5.034634e+00
6.053682313194074e-04	5.034629e+00
6.054682313194074e-04	5.034629e+00
6.077968027479776e-04	5.034621e+00
6.101253741765478e-04	5.034614e+00
6.124539456051181e-04	5.034607e+00
6.147825170336882e-04	5.034601e+00
6.171110884622585e-04	5.034595e+00
6.194396598908287e-04	5.034590e+00
6.217682313193989e-04	5.034585e+00
6.241968027479692e-04	5.034581e+00
6.266253741765393e-04	5.034577e+00
6.290539456051095e-04	5.034574e+00
6.314825170336796e-04	5.034571e+00
6.339110884622498e-04	5.034568e+00
6.363396598908199e-04	5.034565e+00
6.387682313193901e-04	5.034563e+00
6.414110884622459e-04	5.034560e+00
6.440539456051017e-04	5.034558e+00
6.466968027479575e-04	5.034556e+00
