Freq.	V(a)
Step Information: Cl=1µ  (Step: 1/2)
1.65958690743752e+07	(-8.54029767090083e+01dB,-1.70878711320387e+01°)
1.69824365246171e+07	(-8.58314520523600e+01dB,-1.74444590353782e+01°)
1.73780082874934e+07	(-8.62609655745578e+01dB,-1.78046785114545e+01°)
1.77827941003888e+07	(-8.66915412568758e+01dB,-1.81684169389694e+01°)
1.81970085860994e+07	(-8.71232025949625e+01dB,-1.85355513161018e+01°)
1.86208713666283e+07	(-8.75559724949248e+01dB,-1.89059480875599e+01°)
1.90546071796321e+07	(-8.79898731640018e+01dB,-1.92794630072142e+01°)
1.94984459975800e+07	(-8.84249259960421e+01dB,-1.96559410401857e+01°)
1.99526231496884e+07	(-8.88611514520118e+01dB,-2.00352163084264e+01°)
2.04173794466948e+07	(-8.92985689358540e+01dB,-2.04171120837637e+01°)
2.08929613085399e+07	(-8.97371966660722e+01dB,-2.08014408324139e+01°)
2.13796208950219e+07	(-9.01770515434752e+01dB,-2.11880043148935e+01°)
2.18776162394950e+07	(-9.06181490156109e+01dB,-2.15765937451130e+01°)
2.23872113856829e+07	(-9.10605029384599e+01dB,-2.19669900123423e+01°)
2.29086765276772e+07	(-9.15041254360508e+01dB,-2.23589639694766e+01°)
2.34422881531987e+07	(-9.19490267587313e+01dB,-2.27522767907678e+01°)
2.39883291901944e+07	(-9.23952151408849e+01dB,-2.31466804018536e+01°)
2.45470891568498e+07	(-9.28426966589638e+01dB,-2.35419179845680e+01°)
2.51188643150952e+07	(-9.32914750907695e+01dB,-2.39377245584969e+01°)
2.57039578276881e+07	(-9.37415517769688e+01dB,-2.43338276407989e+01°)
2.63026799189532e+07	(-9.41929254858883e+01dB,-2.47299479852058e+01°)
2.69153480392686e+07	(-9.46455922826799e+01dB,-2.51258004005218e+01°)
2.75422870333811e+07	(-9.50995454039850e+01dB,-2.55210946482247e+01°)
2.81838293126439e+07	(-9.55547751392526e+01dB,-2.59155364181133e+01°)
2.88403150312654e+07	(-9.60112687198889e+01dB,-2.63088283801085e+01°)
2.95120922666632e+07	(-9.64690102174228e+01dB,-2.67006713095734e+01°)
3.01995172040195e+07	(-9.69279804518582e+01dB,-2.70907652826519e+01°)
3.09029543251352e+07	(-9.73881569113814e+01dB,-2.74788109372807e+01°)
3.16227766016831e+07	(-9.78495136845345e+01dB,-2.78645107947226e+01°)
3.23593656929621e+07	(-9.83120214059433e+01dB,-2.82475706355204e+01°)
3.31131121482584e+07	(-9.87756472166119e+01dB,-2.86277009229957e+01°)
3.38844156139195e+07	(-9.92403547397154e+01dB,-2.90046182665827e+01°)
3.46736850452524e+07	(-9.97061040727402e+01dB,-2.93780469164715e+01°)
3.54813389233568e+07	(-1.00172851796707e+02dB,-2.97477202803252e+01°)
3.63078054770093e+07	(-1.00640551003085e+02dB,-3.01133824521307e+01°)
3.71535229097164e+07	(-1.01109151338887e+02dB,-3.04747897426728e+01°)
3.80189396320553e+07	(-1.01578599070257e+02dB,-3.08317122005274e+01°)
3.89045144994272e+07	(-1.02048837164736e+02dB,-3.11839351121654e+01°)
3.98107170553488e+07	(-1.02519805392192e+02dB,-3.15312604692794e+01°)
4.07380277804104e+07	(-1.02991440444245e+02dB,-3.18735083914041e+01°)
4.16869383470326e+07	(-1.03463676071804e+02dB,-3.22105184917421e+01°)
4.26579518801583e+07	(-1.03936443240181e+02dB,-3.25421511741639e+01°)
4.36515832240156e+07	(-1.04409670301016e+02dB,-3.28682888496520e+01°)
4.46683592150953e+07	(-1.04883283180086e+02dB,-3.31888370606944e+01°)
4.57088189614865e+07	(-1.05357205579875e+02dB,-3.35037255027534e+01°)
4.67735141287188e+07	(-1.05831359195583e+02dB,-3.38129089325094e+01°)
4.78630092322628e+07	(-1.06305663943114e+02dB,-3.41163679534824e+01°)
4.89778819368435e+07	(-1.06780038197405e+02dB,-3.44141096704404e+01°)
5.01187233627261e+07	(-1.07254399039300e+02dB,-3.47061682053048e+01°)
5.12861383991353e+07	(-1.07728662509095e+02dB,-3.49926050682837e+01°)
5.24807460249761e+07	(-1.08202743864716e+02dB,-3.52735093793908e+01°)
5.37031796370241e+07	(-1.08676557842480e+02dB,-3.55489979369419e+01°)
5.49540873857612e+07	(-1.09150018918269e+02dB,-3.58192151310534e+01°)
5.62341325190336e+07	(-1.09623041566983e+02dB,-3.60843327017874e+01°)
5.75439937337144e+07	(-1.10095540518102e+02dB,-3.63445493431205e+01°)
5.88843655355576e+07	(-1.10567431005248e+02dB,-3.66000901555074e+01°)
6.02559586074344e+07	(-1.11038629007684e+02dB,-3.68512059513775e+01°)
6.16595001861468e+07	(-1.11509051481797e+02dB,-3.70981724193677e+01°)
6.30957344480179e+07	(-1.11978616580748e+02dB,-3.73412891545464e+01°)
6.45654229034641e+07	(-1.12447243860583e+02dB,-3.75808785631897e+01°)
6.60693448007581e+07	(-1.12914854471333e+02dB,-3.78172846517958e+01°)
6.76082975391967e+07	(-1.13381371331774e+02dB,-3.80508717111207e+01°)
6.91830970918921e+07	(-1.13846719286784e+02dB,-3.82820229068023e+01°)
7.07945784384122e+07	(-1.14310825246421e+02dB,-3.85111387888254e+01°)
7.24435960074974e+07	(-1.14773618306113e+02dB,-3.87386357325250e+01°)
7.41310241300901e+07	(-1.15235029847588e+02dB,-3.89649443241071e+01°)
7.58577575029167e+07	(-1.15694993620416e+02dB,-3.91905077036883e+01°)
7.76247116628674e+07	(-1.16153445804264e+02dB,-3.94157798787051e+01°)
7.94328234724264e+07	(-1.16610325052216e+02dB,-3.96412240202635e+01°)
8.12830516164081e+07	(-1.17065572515720e+02dB,-3.98673107544175e+01°)
8.31763771102652e+07	(-1.17519131851902e+02dB,-4.00945164597475e+01°)
8.51138038202357e+07	(-1.17970949214217e+02dB,-4.03233215818087e+01°)
8.70963589956061e+07	(-1.18420973227515e+02dB,-4.05542089740776e+01°)
8.91250938133725e+07	(-1.18869154948770e+02dB,-4.07876622740679e+01°)
9.12010839355889e+07	(-1.19315447814819e+02dB,-4.10241643222320e+01°)
9.33254300796970e+07	(-1.19759807578528e+02dB,-4.12641956301542e+01°)
9.54992586021414e+07	(-1.20202192234902e+02dB,-4.15082329034837e+01°)
9.77237220955788e+07	(-1.20642561938632e+02dB,-4.17567476239905e+01°)
9.99999999999977e+07	(-1.21080878914642e+02dB,-4.20102046940839e+01°)
1.02329299228073e+08	(-1.21517107363149e+02dB,-4.22690611461816e+01°)
1.04712854805088e+08	(-1.21951213360732e+02dB,-4.25337649184281e+01°)
1.07151930523758e+08	(-1.22383164758866e+02dB,-4.28047536974745e+01°)
1.09647819614316e+08	(-1.22812931081310e+02dB,-4.30824538283251e+01°)
1.12201845430194e+08	(-1.23240483421653e+02dB,-4.33672792906535e+01°)
1.14815362149686e+08	(-1.23665794342265e+02dB,-4.36596307405631e+01°)
1.17489755493950e+08	(-1.24088837775778e+02dB,-4.39598946163258e+01°)
1.20226443461738e+08	(-1.24509588930164e+02dB,-4.42684423063974e+01°)
1.23026877081235e+08	(-1.24928024198326e+02dB,-4.45856293778710e+01°)
1.25892541179414e+08	(-1.25344121073081e+02dB,-4.49117948633928e+01°)
1.28824955169310e+08	(-1.25757858068253e+02dB,-4.52472606046270e+01°)
1.31825673855638e+08	(-1.26169214646541e+02dB,-4.55923306503959e+01°)
1.34896288259162e+08	(-1.26578171154702e+02dB,-4.59472907078138e+01°)
1.38038426460285e+08	(-1.26984708766501e+02dB,-4.63124076448786e+01°)
1.41253754462272e+08	(-1.27388809433795e+02dB,-4.66879290432431e+01°)
1.44543977074589e+08	(-1.27790455846021e+02dB,-4.70740828001554e+01°)
1.47910838816817e+08	(-1.28189631398274e+02dB,-4.74710767788186e+01°)
1.51356124843617e+08	(-1.28586320168074e+02dB,-4.78790985067129e+01°)
1.54881661891244e+08	(-1.28980506900856e+02dB,-4.82983149217023e+01°)
1.58489319246108e+08	(-1.29372177004106e+02dB,-4.87288721660122e+01°)
1.62181009735889e+08	(-1.29761316550040e+02dB,-4.91708954284286e+01°)
1.65958690743752e+08	(-1.30147912286590e+02dB,-4.96244888352494e+01°)
1.69824365246170e+08	(-1.30531951656439e+02dB,-5.00897353907625e+01°)
1.73780082874933e+08	(-1.30913422823747e+02dB,-5.05666969681189e+01°)
1.77827941003888e+08	(-1.31292314708152e+02dB,-5.10554143516094e+01°)
1.81970085860994e+08	(-1.31668617025559e+02dB,-5.15559073313904e+01°)
1.86208713666282e+08	(-1.32042320335170e+02dB,-5.20681748517372e+01°)
1.90546071796320e+08	(-1.32413416092133e+02dB,-5.25921952138398e+01°)
1.94984459975800e+08	(-1.32781896705152e+02dB,-5.31279263340825e+01°)
1.99526231496883e+08	(-1.33147755598308e+02dB,-5.36753060586146e+01°)
2.04173794466948e+08	(-1.33510987276336e+02dB,-5.42342525348080e+01°)
2.08929613085399e+08	(-1.33871587392501e+02dB,-5.48046646400077e+01°)
2.13796208950218e+08	(-1.34229552818228e+02dB,-5.53864224676508e+01°)
2.18776162394950e+08	(-1.34584881713569e+02dB,-5.59793878705861e+01°)
2.23872113856829e+08	(-1.34937573597575e+02dB,-5.65834050610054e+01°)
2.29086765276772e+08	(-1.35287629417628e+02dB,-5.71983012660941e+01°)
2.34422881531987e+08	(-1.35635051616773e+02dB,-5.78238874380704e+01°)
2.39883291901943e+08	(-1.35979844198080e+02dB,-5.84599590168836e+01°)
2.45470891568497e+08	(-1.36322012785091e+02dB,-5.91062967434582e+01°)
2.51188643150952e+08	(-1.36661564677418e+02dB,-5.97626675209066e+01°)
2.57039578276880e+08	(-1.36998508900586e+02dB,-6.04288253207835e+01°)
2.63026799189532e+08	(-1.37332856249265e+02dB,-6.11045121310423e+01°)
2.69153480392685e+08	(-1.37664619323078e+02dB,-6.17894589420153e+01°)
2.75422870333810e+08	(-1.37993812554233e+02dB,-6.24833867663936e+01°)
2.81838293126438e+08	(-1.38320452226310e+02dB,-6.31860076889453e+01°)
2.88403150312654e+08	(-1.38644556483598e+02dB,-6.38970259414304e+01°)
2.95120922666631e+08	(-1.38966145330477e+02dB,-6.46161389980458e+01°)
3.01995172040194e+08	(-1.39285240620434e+02dB,-6.53430386865601e+01°)
3.09029543251351e+08	(-1.39601866034389e+02dB,-6.60774123102987e+01°)
3.16227766016830e+08	(-1.39916047048144e+02dB,-6.68189437761040e+01°)
3.23593656929620e+08	(-1.40227810888837e+02dB,-6.75673147234945e+01°)
3.31131121482583e+08	(-1.40537186480424e+02dB,-6.83222056503730e+01°)
3.38844156139194e+08	(-1.40844204378309e+02dB,-6.90832970308293e+01°)
3.46736850452523e+08	(-1.41148896693359e+02dB,-6.98502704208668e+01°)
3.54813389233567e+08	(-1.41451297005636e+02dB,-7.06228095481394e+01°)
3.63078054770092e+08	(-1.41751440268291e+02dB,-7.14006013822086e+01°)
3.71535229097163e+08	(-1.42049362702159e+02dB,-7.21833371821651e+01°)
3.80189396320552e+08	(-1.42345101681685e+02dB,-7.29707135189407e+01°)
3.89045144994271e+08	(-1.42638695612895e+02dB,-7.37624332700425e+01°)
3.98107170553487e+08	(-1.42930183804187e+02dB,-7.45582065849469e+01°)
4.07380277804103e+08	(-1.43219606330808e+02dB,-7.53577518198248e+01°)
4.16869383470325e+08	(-1.43507003893912e+02dB,-7.61607964407794e+01°)
4.26579518801582e+08	(-1.43792417675146e+02dB,-7.69670778951838e+01°)
4.36515832240155e+08	(-1.44075889187753e+02dB,-7.77763444511899e+01°)
4.46683592150952e+08	(-1.44357460125180e+02dB,-7.85883560058541e+01°)
4.57088189614864e+08	(-1.44637172208213e+02dB,-7.94028848627254e+01°)
4.67735141287186e+08	(-1.44915067031640e+02dB,-8.02197164800656e+01°)
4.78630092322626e+08	(-1.45191185911433e+02dB,-8.10386501911957e+01°)
4.89778819368434e+08	(-1.45465569733428e+02dB,-8.18594998987025e+01°)
5.01187233627260e+08	(-1.45738258804421e+02dB,-8.26820947444830e+01°)
5.12861383991352e+08	(-1.46009292706581e+02dB,-8.35062797577932e+01°)
5.24807460249759e+08	(-1.46278710155994e+02dB,-8.43319164835992e+01°)
5.37031796370239e+08	(-1.46546548866115e+02dB,-8.51588835937045e+01°)
5.49540873857610e+08	(-1.46812845416811e+02dB,-8.59870774831913e+01°)
5.62341325190335e+08	(-1.47077635129613e+02dB,-8.68164128548542e+01°)
5.75439937337142e+08	(-1.47340951949680e+02dB,-8.76468232943950e+01°)
5.88843655355574e+08	(-1.47602828334934e+02dB,-8.84782618392541e+01°)
6.02559586074342e+08	(-1.47863295152668e+02dB,-8.93107015441216e+01°)
6.16595001861466e+08	(-1.48122381583893e+02dB,-9.01441360463264e+01°)
6.30957344480177e+08	(-1.48380115035527e+02dB,-9.09785801345501e+01°)
6.45654229034639e+08	(-1.48636521060507e+02dB,-9.18140703246004e+01°)
6.60693448007579e+08	(-1.48891623285729e+02dB,-9.26506654463667e+01°)
6.76082975391964e+08	(-1.49145443347710e+02dB,-9.34884472465259e+01°)
6.91830970918918e+08	(-1.49398000835734e+02dB,-9.43275210121718e+01°)
7.07945784384120e+08	(-1.49649313242206e+02dB,-9.51680162212012e+01°)
7.24435960074971e+08	(-1.49899395919876e+02dB,-9.60100872261228e+01°)
7.41310241300898e+08	(-1.50148262045564e+02dB,-9.68539139789118e+01°)
7.58577575029164e+08	(-1.50395922590005e+02dB,-9.76997028056234e+01°)
7.76247116628671e+08	(-1.50642386293448e+02dB,-9.85476872407465e+01°)
7.94328234724261e+08	(-1.50887659646686e+02dB,-9.93981289326925e+01°)
8.12830516164078e+08	(-1.51131746877278e+02dB,-1.00251318633393e+02°)
8.31763771102649e+08	(-1.51374649940848e+02dB,-1.01107577286742e+02°)
8.51138038202354e+08	(-1.51616368517505e+02dB,-1.01967257232543e+02°)
8.70963589956058e+08	(-1.51856900013662e+02dB,-1.02830743544712e+02°)
8.91250938133722e+08	(-1.52096239569822e+02dB,-1.03698455524767e+02°)
9.12010839355886e+08	(-1.52334380075239e+02dB,-1.04570848374068e+02°)
9.33254300796966e+08	(-1.52571312190831e+02dB,-1.05448415070871e+02°)
9.54992586021411e+08	(-1.52807024382238e+02dB,-1.06331688480997e+02°)
9.77237220955785e+08	(-1.53041502965578e+02dB,-1.07221243733781e+02°)
1.00000000000000e+09	(-1.53274732169240e+02dB,-1.08117700897956e+02°)
Step Information: Cl=15µ  (Step: 2/2)
1.00000000000000e+00	(6.06994063536785e+01dB,1.79509332738842e+02°)
1.02329299228075e+00	(6.06993889671712e+01dB,1.79495802117729e+02°)
1.04712854805090e+00	(6.06993707499306e+01dB,1.79482004232885e+02°)
1.07151930523761e+00	(6.06993516633263e+01dB,1.79467931773404e+02°)
1.09647819614318e+00	(6.06993316668848e+01dB,1.79453577283149e+02°)
1.12201845430196e+00	(6.06993107182038e+01dB,1.79438933156820e+02°)
1.14815362149688e+00	(6.06992887728624e+01dB,1.79423991635955e+02°)
1.17489755493953e+00	(6.06992657843271e+01dB,1.79408744804839e+02°)
1.20226443461741e+00	(6.06992417038531e+01dB,1.79393184586341e+02°)
1.23026877081238e+00	(6.06992164803811e+01dB,1.79377302737664e+02°)
1.25892541179417e+00	(6.06991900604290e+01dB,1.79361090846010e+02°)
1.28824955169313e+00	(6.06991623879791e+01dB,1.79344540324156e+02°)
1.31825673855641e+00	(6.06991334043588e+01dB,1.79327642405945e+02°)
1.34896288259165e+00	(6.06991030481169e+01dB,1.79310388141679e+02°)
1.38038426460288e+00	(6.06990712548932e+01dB,1.79292768393422e+02°)
1.41253754462275e+00	(6.06990379572822e+01dB,1.79274773830202e+02°)
1.44543977074593e+00	(6.06990030846908e+01dB,1.79256394923121e+02°)
1.47910838816821e+00	(6.06989665631883e+01dB,1.79237621940359e+02°)
1.51356124843621e+00	(6.06989283153504e+01dB,1.79218444942076e+02°)
1.54881661891248e+00	(6.06988882600950e+01dB,1.79198853775205e+02°)
1.58489319246111e+00	(6.06988463125106e+01dB,1.79178838068143e+02°)
1.62181009735893e+00	(6.06988023836770e+01dB,1.79158387225326e+02°)
1.65958690743756e+00	(6.06987563804768e+01dB,1.79137490421692e+02°)
1.69824365246174e+00	(6.06987082053986e+01dB,1.79116136597031e+02°)
1.73780082874937e+00	(6.06986577563306e+01dB,1.79094314450209e+02°)
1.77827941003892e+00	(6.06986049263446e+01dB,1.79072012433280e+02°)
1.81970085860998e+00	(6.06985496034702e+01dB,1.79049218745469e+02°)
1.86208713666287e+00	(6.06984916704577e+01dB,1.79025921327030e+02°)
1.90546071796325e+00	(6.06984310045304e+01dB,1.79002107852973e+02°)
1.94984459975804e+00	(6.06983674771249e+01dB,1.78977765726662e+02°)
1.99526231496888e+00	(6.06983009536198e+01dB,1.78952882073277e+02°)
2.04173794466953e+00	(6.06982312930508e+01dB,1.78927443733141e+02°)
2.08929613085404e+00	(6.06981583478130e+01dB,1.78901437254898e+02°)
2.13796208950223e+00	(6.06980819633493e+01dB,1.78874848888561e+02°)
2.18776162394955e+00	(6.06980019778239e+01dB,1.78847664578403e+02°)
2.23872113856834e+00	(6.06979182217804e+01dB,1.78819869955708e+02°)
2.29086765276777e+00	(6.06978305177846e+01dB,1.78791450331359e+02°)
2.34422881531992e+00	(6.06977386800494e+01dB,1.78762390688285e+02°)
2.39883291901949e+00	(6.06976425140432e+01dB,1.78732675673740e+02°)
2.45470891568503e+00	(6.06975418160795e+01dB,1.78702289591423e+02°)
2.51188643150958e+00	(6.06974363728872e+01dB,1.78671216393442e+02°)
2.57039578276886e+00	(6.06973259611612e+01dB,1.78639439672101e+02°)
2.63026799189538e+00	(6.06972103470916e+01dB,1.78606942651526e+02°)
2.69153480392691e+00	(6.06970892858709e+01dB,1.78573708179114e+02°)
2.75422870333816e+00	(6.06969625211784e+01dB,1.78539718716810e+02°)
2.81838293126445e+00	(6.06968297846409e+01dB,1.78504956332200e+02°)
2.88403150312660e+00	(6.06966907952671e+01dB,1.78469402689435e+02°)
2.95120922666638e+00	(6.06965452588568e+01dB,1.78433039039958e+02°)
3.01995172040201e+00	(6.06963928673819e+01dB,1.78395846213051e+02°)
3.09029543251359e+00	(6.06962332983387e+01dB,1.78357804606197e+02°)
3.16227766016837e+00	(6.06960662140702e+01dB,1.78318894175241e+02°)
3.23593656929628e+00	(6.06958912610566e+01dB,1.78279094424361e+02°)
3.31131121482591e+00	(6.06957080691733e+01dB,1.78238384395846e+02°)
3.38844156139202e+00	(6.06955162509135e+01dB,1.78196742659670e+02°)
3.46736850452531e+00	(6.06953154005757e+01dB,1.78154147302864e+02°)
3.54813389233575e+00	(6.06951050934130e+01dB,1.78110575918686e+02°)
3.63078054770101e+00	(6.06948848847429e+01dB,1.78066005595588e+02°)
3.71535229097172e+00	(6.06946543090161e+01dB,1.78020412905970e+02°)
3.80189396320560e+00	(6.06944128788420e+01dB,1.77973773894728e+02°)
3.89045144994280e+00	(6.06941600839690e+01dB,1.77926064067591e+02°)
3.98107170553496e+00	(6.06938953902183e+01dB,1.77877258379244e+02°)
4.07380277804112e+00	(6.06936182383677e+01dB,1.77827331221242e+02°)
4.16869383470335e+00	(6.06933280429840e+01dB,1.77776256409701e+02°)
4.26579518801592e+00	(6.06930241912027e+01dB,1.77724007172789e+02°)
4.36515832240165e+00	(6.06927060414496e+01dB,1.77670556137986e+02°)
4.46683592150962e+00	(6.06923729221058e+01dB,1.77615875319139e+02°)
4.57088189614874e+00	(6.06920241301092e+01dB,1.77559936103302e+02°)
4.67735141287197e+00	(6.06916589294941e+01dB,1.77502709237359e+02°)
4.78630092322637e+00	(6.06912765498617e+01dB,1.77444164814436e+02°)
4.89778819368445e+00	(6.06908761847829e+01dB,1.77384272260105e+02°)
5.01187233627271e+00	(6.06904569901257e+01dB,1.77323000318376e+02°)
5.12861383991364e+00	(6.06900180823089e+01dB,1.77260317037486e+02°)
5.24807460249771e+00	(6.06895585364740e+01dB,1.77196189755484e+02°)
5.37031796370252e+00	(6.06890773845757e+01dB,1.77130585085621e+02°)
5.49540873857623e+00	(6.06885736133848e+01dB,1.77063468901543e+02°)
5.62341325190348e+00	(6.06880461624011e+01dB,1.76994806322299e+02°)
5.75439937337156e+00	(6.06874939216717e+01dB,1.76924561697166e+02°)
5.88843655355588e+00	(6.06869157295110e+01dB,1.76852698590302e+02°)
6.02559586074356e+00	(6.06863103701185e+01dB,1.76779179765228e+02°)
6.16595001861481e+00	(6.06856765710888e+01dB,1.76703967169159e+02°)
6.30957344480192e+00	(6.06850130008107e+01dB,1.76627021917187e+02°)
6.45654229034654e+00	(6.06843182657499e+01dB,1.76548304276322e+02°)
6.60693448007594e+00	(6.06835909076101e+01dB,1.76467773649424e+02°)
6.76082975391980e+00	(6.06828294003693e+01dB,1.76385388559011e+02°)
6.91830970918935e+00	(6.06820321471828e+01dB,1.76301106630991e+02°)
7.07945784384136e+00	(6.06811974771513e+01dB,1.76214884578302e+02°)
7.24435960074988e+00	(6.06803236419451e+01dB,1.76126678184509e+02°)
7.41310241300916e+00	(6.06794088122808e+01dB,1.76036442287356e+02°)
7.58577575029182e+00	(6.06784510742447e+01dB,1.75944130762312e+02°)
7.76247116628690e+00	(6.06774484254542e+01dB,1.75849696506121e+02°)
7.94328234724279e+00	(6.06763987710543e+01dB,1.75753091420396e+02°)
8.12830516164097e+00	(6.06752999195399e+01dB,1.75654266395279e+02°)
8.31763771102669e+00	(6.06741495783994e+01dB,1.75553171293202e+02°)
8.51138038202374e+00	(6.06729453495708e+01dB,1.75449754932773e+02°)
8.70963589956078e+00	(6.06716847247046e+01dB,1.75343965072852e+02°)
8.91250938133743e+00	(6.06703650802257e+01dB,1.75235748396817e+02°)
9.12010839355907e+00	(6.06689836721871e+01dB,1.75125050497103e+02°)
9.33254300796988e+00	(6.06675376309088e+01dB,1.75011815860035e+02°)
9.54992586021433e+00	(6.06660239553906e+01dB,1.74895987851016e+02°)
9.77237220955808e+00	(6.06644395074971e+01dB,1.74777508700126e+02°)
9.99999999999997e+00	(6.06627810059011e+01dB,1.74656319488183e+02°)
1.02329299228075e+01	(6.06610450197808e+01dB,1.74532360133344e+02°)
1.04712854805090e+01	(6.06592279622613e+01dB,1.74405569378297e+02°)
1.07151930523760e+01	(6.06573260835930e+01dB,1.74275884778127e+02°)
1.09647819614318e+01	(6.06553354640577e+01dB,1.74143242688931e+02°)
1.12201845430196e+01	(6.06532520065956e+01dB,1.74007578257275e+02°)
1.14815362149688e+01	(6.06510714291429e+01dB,1.73868825410560e+02°)
1.17489755493953e+01	(6.06487892566743e+01dB,1.73726916848421e+02°)
1.20226443461741e+01	(6.06464008129399e+01dB,1.73581784035238e+02°)
1.23026877081238e+01	(6.06439012118909e+01dB,1.73433357193882e+02°)
1.25892541179416e+01	(6.06412853487840e+01dB,1.73281565300806e+02°)
1.28824955169313e+01	(6.06385478909595e+01dB,1.73126336082606e+02°)
1.31825673855640e+01	(6.06356832682832e+01dB,1.72967596014183e+02°)
1.34896288259165e+01	(6.06326856632473e+01dB,1.72805270318646e+02°)
1.38038426460288e+01	(6.06295490007239e+01dB,1.72639282969102e+02°)
1.41253754462275e+01	(6.06262669373635e+01dB,1.72469556692496e+02°)
1.44543977074592e+01	(6.06228328506349e+01dB,1.72296012975660e+02°)
1.47910838816820e+01	(6.06192398275012e+01dB,1.72118572073751e+02°)
1.51356124843620e+01	(6.06154806527292e+01dB,1.71937153021258e+02°)
1.54881661891248e+01	(6.06115477968271e+01dB,1.71751673645789e+02°)
1.58489319246111e+01	(6.06074334036125e+01dB,1.71562050584819e+02°)
1.62181009735892e+01	(6.06031292774059e+01dB,1.71368199305646e+02°)
1.65958690743755e+01	(6.05986268698539e+01dB,1.71170034128754e+02°)
1.69824365246174e+01	(6.05939172663831e+01dB,1.70967468254847e+02°)
1.73780082874937e+01	(6.05889911722887e+01dB,1.70760413795787e+02°)
1.77827941003892e+01	(6.05838388984638e+01dB,1.70548781809710e+02°)
1.81970085860998e+01	(6.05784503467776e+01dB,1.70332482340585e+02°)
1.86208713666286e+01	(6.05728149951123e+01dB,1.70111424462507e+02°)
1.90546071796324e+01	(6.05669218820721e+01dB,1.69885516329019e+02°)
1.94984459975804e+01	(6.05607595913786e+01dB,1.69654665227766e+02°)
1.99526231496887e+01	(6.05543162358511e+01dB,1.69418777640960e+02°)
2.04173794466952e+01	(6.05475794417210e+01dB,1.69177759311078e+02°)
2.08929613085403e+01	(6.05405363314838e+01dB,1.68931515314363e+02°)
2.13796208950222e+01	(6.05331735077479e+01dB,1.68679950139521e+02°)
2.18776162394954e+01	(6.05254770362907e+01dB,1.68422967774179e+02°)
2.23872113856833e+01	(6.05174324290873e+01dB,1.68160471798579e+02°)
2.29086765276776e+01	(6.05090246272355e+01dB,1.67892365487032e+02°)
2.34422881531991e+01	(6.05002379838215e+01dB,1.67618551917495e+02°)
2.39883291901948e+01	(6.04910562467815e+01dB,1.67338934089651e+02°)
2.45470891568502e+01	(6.04814625418156e+01dB,1.67053415051871e+02°)
2.51188643150957e+01	(6.04714393554216e+01dB,1.66761898037420e+02°)
2.57039578276885e+01	(6.04609685181170e+01dB,1.66464286610283e+02°)
2.63026799189537e+01	(6.04500311879291e+01dB,1.66160484820967e+02°)
2.69153480392690e+01	(6.04386078340006e+01dB,1.65850397373024e+02°)
2.75422870333815e+01	(6.04266782218238e+01dB,1.65533929798290e+02°)
2.81838293126444e+01	(6.04142213966519e+01dB,1.65210988646963e+02°)
2.88403150312659e+01	(6.04012156698152e+01dB,1.64881481685309e+02°)
2.95120922666637e+01	(6.03876386052077e+01dB,1.64545318105789e+02°)
3.01995172040200e+01	(6.03734670057314e+01dB,1.64202408750596e+02°)
3.09029543251358e+01	(6.03586769019406e+01dB,1.63852666345116e+02°)
3.16227766016837e+01	(6.03432435412683e+01dB,1.63496005744481e+02°)
3.23593656929627e+01	(6.03271413786851e+01dB,1.63132344192107e+02°)
3.31131121482590e+01	(6.03103440688360e+01dB,1.62761601590429e+02°)
3.38844156139201e+01	(6.02928244598180e+01dB,1.62383700783818e+02°)
3.46736850452530e+01	(6.02745545887729e+01dB,1.61998567853545e+02°)
3.54813389233574e+01	(6.02555056794777e+01dB,1.61606132424615e+02°)
3.63078054770100e+01	(6.02356481420055e+01dB,1.61206327984409e+02°)
3.71535229097171e+01	(6.02149515753300e+01dB,1.60799092211277e+02°)
3.80189396320559e+01	(6.01933847713769e+01dB,1.60384367316288e+02°)
3.89045144994279e+01	(6.01709157229860e+01dB,1.59962100392581e+02°)
3.98107170553495e+01	(6.01475116342937e+01dB,1.59532243775268e+02°)
4.07380277804111e+01	(6.01231389344199e+01dB,1.59094755409555e+02°)
4.16869383470333e+01	(6.00977632944452e+01dB,1.58649599226562e+02°)
4.26579518801591e+01	(6.00713496485379e+01dB,1.58196745524030e+02°)
4.36515832240164e+01	(6.00438622175729e+01dB,1.57736171355306e+02°)
4.46683592150961e+01	(6.00152645389214e+01dB,1.57267860916171e+02°)
4.57088189614873e+01	(5.99855194977105e+01dB,1.56791805940569e+02°)
4.67735141287196e+01	(5.99545893643905e+01dB,1.56308006091262e+02°)
4.78630092322636e+01	(5.99224358373171e+01dB,1.55816469346836e+02°)
4.89778819368444e+01	(5.98890200870151e+01dB,1.55317212392994e+02°)
5.01187233627270e+01	(5.98543028083960e+01dB,1.54810260998434e+02°)
5.12861383991362e+01	(5.98182442761365e+01dB,1.54295650386600e+02°)
5.24807460249770e+01	(5.97808044058152e+01dB,1.53773425593387e+02°)
5.37031796370250e+01	(5.97419428189838e+01dB,1.53243641813750e+02°)
5.49540873857622e+01	(5.97016189141246e+01dB,1.52706364728262e+02°)
5.62341325190346e+01	(5.96597919425185e+01dB,1.52161670809421e+02°)
5.75439937337154e+01	(5.96164210880553e+01dB,1.51609647607719e+02°)
5.88843655355586e+01	(5.95714655526716e+01dB,1.51050394008332e+02°)
